Job_ID,Job_Title,Experience_Level,Years_Experience_Required,Company,Industry,Location,Remote,Employment_Type,Required_Skills,Company_Size,Salary_USD,Applicants_Count,Date_Posted
JOB05289,Data Engineer I,Entry,0.0,Novacore AI,Finance,"New York, USA",Yes,Full-time,"Python, Excel, Data Visualization, Statistics",1-50,92000.0,89,2026-07-12
JOB05290,Analytics Engineer,Mid,3.0,Fusion Analytics,Technology,Remote,Yes,Full-time,"AWS, NLP, Python, Spark",201-1000,109500.0,14,2026-01-28
JOB05291,Data Science Manager,Manager,10.0,Horizon Cloud,Manufacturing,Remote,Yes,Full-time,"A/B Testing, LLMs, GCP, Spark",201-1000,293000.0,32,2026-06-03
JOB05292,NLP Engineer,Mid,3.0,Silverline AI,Finance,Remote,Yes,Contract,"Spark, PyTorch, NLP",51-200,117500.0,35,2025-07-25
JOB05293,Senior Data Scientist,Senior,6.0,Nexora AI,Automotive,"New York, USA",Yes,Full-time,"Kubernetes, Machine Learning, GCP, Generative AI, MLOps, LLMs",201-1000,189000.0,67,2025-11-06
JOB05294,NLP Engineer,Mid,3.0,Orbital Systems,Gaming,"London, UK",No,Full-time,"AWS, Machine Learning, PyTorch, SQL",1-50,119500.0,7,2025-11-02
JOB05295,AI Research Assistant,Entry,0.0,Bluewave Tech,Healthcare,"New York, USA",Yes,Full-time,"Statistics, SQL, Data Visualization, R",1-50,85000.0,27,2026-07-09
JOB05296,Computer Vision Engineer,Mid,3.0,Zenith Data Group,Technology,"San Francisco, USA",No,Full-time,"Python, Spark, PyTorch",201-1000,124000.0,33,2026-05-31
JOB05297,Data Analyst,Entry,0.0,Fusion Analytics,Technology,"San Francisco, USA",No,Full-time,"Excel, Statistics, Python, SQL",51-200,117000.0,8,2026-02-23
JOB05298,BI Analyst,Entry,0.0,Ironpeak Tech,Healthcare,"Berlin, Germany",Yes,Full-time,"SQL, Python, Statistics, Tableau, Docker",5000+,50000.0,65,2025-11-06
JOB05299,Staff AI Engineer,Senior,6.0,DataForge,E-commerce,"Berlin, Germany",No,Full-time,"Generative AI, Kubernetes, MLOps",1001-5000,158500.0,50,2025-08-15
JOB05300,Computer Vision Engineer,Mid,3.0,Zenith Data Group,Automotive,"San Francisco, USA",No,Full-time,"PyTorch, Python, NLP, SQL, Power BI, GCP",201-1000,151500.0,13,2026-02-10
JOB05301,BI Analyst,Entry,0.0,Nexora AI,Consulting,"Bengaluru, India",No,Full-time,"Data Visualization, Python, Statistics, SQL",1-50,28000.0,29,2025-09-21
JOB05302,Analytics Engineer,Mid,3.0,Bluewave Tech,Automotive,"Berlin, Germany",No,Full-time,"SQL, Python, Machine Learning, TensorFlow, NLP",201-1000,97000.0,9,2025-12-16
JOB05303,Data Scientist,Mid,3.0,Atlas Intelligence,Manufacturing,Singapore,No,Full-time,"SQL, Spark, Machine Learning, Deep Learning",51-200,113500.0,44,2025-09-24
JOB05304,Head of AI,Manager,10.0,Corelytics,Gaming,"Sydney, Australia",No,Contract,"AWS, Generative AI, MLOps",1001-5000,268000.0,65,2026-03-26
JOB05305,Senior ML Engineer,Senior,6.0,Nexora AI,Consulting,Singapore,No,Contract,"Deep Learning, Kubernetes, Azure, Computer Vision",201-1000,151000.0,64,2026-04-02
JOB05306,Staff AI Engineer,Senior,6.0,Pulse Robotics,E-commerce,"San Francisco, USA",No,Full-time,"AWS, NLP, Kubernetes",1-50,240500.0,4,2025-11-09
JOB05307,Machine Learning Engineer,Mid,3.0,Meridian Software,Finance,"Dublin, Ireland",No,Full-time,"TensorFlow, SQL, Machine Learning, AWS",1-50,104000.0,11,2026-06-29
JOB05308,AI Research Assistant,Entry,0.0,Pulse Robotics,Consulting,"Sydney, Australia",No,Full-time,"Tableau, Statistics, Python, Excel",51-200,72500.0,95,2026-06-18
JOB05309,Principal Data Scientist,Senior,6.0,Bluewave Tech,Healthcare,"New York, USA",No,Full-time,"NLP, GCP, Computer Vision, MLOps",1001-5000,237500.0,78,2026-02-02
JOB05310,Junior Data Scientist,Entry,0.0,Bright Path AI,Automotive,"Berlin, Germany",Yes,Full-time,"Tableau, SQL, Statistics, Deep Learning",51-200,62500.0,39,2026-05-03
JOB05311,Staff AI Engineer,Senior,6.0,Bright Path AI,Consulting,"Sydney, Australia",No,Full-time,"Computer Vision, Kubernetes, MLOps, Generative AI, NLP",5000+,166500.0,54,2025-10-13
JOB05312,BI Analyst,Entry,0.0,Northstar Labs,Gaming,"Sydney, Australia",No,Full-time,"Data Visualization, Statistics, SQL, Excel, Docker",51-200,88000.0,72,2026-03-04
JOB05314,Principal Data Scientist,Senior,6.0,Pulse Robotics,Telecommunications,"New York, USA",No,Contract,"GCP, MLOps, Computer Vision, AWS, Generative AI",1-50,170000.0,97,2025-10-17
JOB05315,Data Engineer I,Entry,0.0,Corelytics,Education,"Austin, USA",No,Full-time,"Python, Data Visualization, Tableau, SQL",51-200,87000.0,27,2025-09-01
JOB05316,AI Research Scientist,Senior,6.0,Quantum Insight,Telecommunications,"Toronto, Canada",No,Full-time,"LLMs, NLP, Azure, Computer Vision, Deep Learning, SQL",51-200,141500.0,169,2026-03-16
JOB05317,Director of Data Science,Manager,10.0,Northstar Labs,Manufacturing,Remote,Yes,Contract,"LLMs, AWS, Generative AI, Statistics",51-200,254000.0,120,2026-02-06
JOB05318,NLP Engineer,Mid,3.0,Orbital Systems,Gaming,"Dublin, Ireland",Yes,Full-time,"Spark, PyTorch, Machine Learning",51-200,102000.0,46,2025-12-06
JOB05319,NLP Engineer,Mid,3.0,Bluewave Tech,Automotive,Remote,Yes,Full-time,"Machine Learning, Deep Learning, NLP, TensorFlow",51-200,124000.0,6,2025-07-28
JOB05320,Data Scientist,Mid,3.0,Vertex Analytics,E-commerce,"Dublin, Ireland",Yes,Contract,"PyTorch, SQL, Power BI, Spark, Computer Vision",201-1000,94500.0,93,2025-12-05
JOB05321,NLP Engineer,Mid,3.0,Corelytics,Technology,"San Francisco, USA",Yes,Full-time,"TensorFlow, SQL, Machine Learning, Deep Learning",201-1000,165500.0,3,2025-07-26
JOB05322,Data Engineer I,Entry,0.0,Bluewave Tech,Education,"San Francisco, USA",No,Full-time,"Python, SQL, Data Visualization, Tableau",51-200,91500.0,41,2026-01-31
JOB05323,Data Science Manager,Manager,10.0,Orbital Systems,Gaming,Remote,Yes,Full-time,"MLOps, AWS, Generative AI, LLMs",1001-5000,292000.0,34,2026-05-06
JOB05324,Analytics Engineer,Mid,3.0,Quantum Insight,Healthcare,"Toronto, Canada",No,Full-time,"SQL, Python, PyTorch, NLP",51-200,86500.0,122,2025-07-23
JOB05325,Lead Data Engineer,Senior,6.0,Orbital Systems,Consulting,"Berlin, Germany",Yes,Contract,"Deep Learning, Generative AI, NLP",201-1000,128000.0,16,2026-03-03
JOB05327,Data Engineer I,Entry,0.0,Pulse Robotics,Technology,"Dublin, Ireland",No,Full-time,"Statistics, Data Visualization, Tableau",51-200,75500.0,19,2025-11-26
JOB05328,Data Scientist,Mid,3.0,Bluewave Tech,Technology,"San Francisco, USA",No,Full-time,"Python, Power BI, PyTorch, NLP, Spark",1-50,128500.0,6,2026-04-14
JOB05329,Lead Data Engineer,Senior,6.0,Vertex Analytics,Healthcare,Remote,Yes,Full-time,"Generative AI, LLMs, NLP, AWS, Computer Vision, Kubernetes",51-200,143500.0,26,2025-10-24
JOB05330,Computer Vision Engineer,Mid,3.0,Quantum Insight,Gaming,"Dublin, Ireland",No,Full-time,"Python, Spark, Machine Learning, SQL, TensorFlow, MLOps",51-200,124500.0,23,2026-01-31
JOB05331,Data Engineer I,Entry,0.0,Silverline AI,Education,"Sydney, Australia",No,Full-time,"Data Visualization, SQL, Python, Tableau, Excel",1-50,61000.0,41,2025-12-19
JOB05332,Data Analyst,Entry,0.0,Northstar Labs,Telecommunications,Remote,Yes,Full-time,"Data Visualization, Statistics, SQL, Tableau, Python",51-200,73500.0,77,2026-02-18
JOB05333,Junior Data Scientist,Entry,0.0,Quantum Insight,Consulting,"Bengaluru, India",Yes,Full-time,"Tableau, Data Visualization, Statistics, SQL",1001-5000,37500.0,77,2025-09-12
JOB05334,Data Analyst,Entry,0.0,Ironpeak Tech,E-commerce,Remote,Yes,Full-time,"Excel, Tableau, Python, Generative AI",1-50,75500.0,17,2026-05-13
JOB05335,Staff AI Engineer,Senior,6.0,Bright Path AI,Healthcare,"Toronto, Canada",No,Full-time,"MLOps, Generative AI, LLMs, Machine Learning, Data Visualization",51-200,179500.0,27,2026-07-04
JOB05336,BI Analyst,Entry,0.0,Fusion Analytics,Gaming,"Austin, USA",No,Part-time,"Statistics, Data Visualization, Python, Generative AI",51-200,74500.0,26,2025-10-10
JOB05337,Lead Data Engineer,Senior,6.0,Horizon Cloud,Technology,"Bengaluru, India",Yes,Full-time,"Kubernetes, AWS, Deep Learning, Generative AI, NLP",201-1000,78500.0,59,2026-06-24
JOB05338,AI Research Assistant,Entry,0.0,DataForge,Gaming,"London, UK",Yes,Full-time,"Tableau, Data Visualization, Statistics",51-200,88500.0,22,2025-08-06
JOB05339,Data Analyst,Entry,0.0,Vertex Analytics,Gaming,"Toronto, Canada",No,Full-time,"Python, Data Visualization, Tableau, SQL, Statistics",201-1000,76000.0,42,2025-12-27
JOB05340,NLP Engineer,Mid,3.0,Novacore AI,Gaming,"Sydney, Australia",No,Full-time,"PyTorch, Python, Deep Learning, Power BI, SQL, MLOps",1001-5000,98500.0,44,2026-05-30
JOB05341,Machine Learning Engineer,Mid,3.0,Ironpeak Tech,Technology,"New York, USA",No,Contract,"Python, AWS, PyTorch, Deep Learning, NLP",1001-5000,129500.0,108,2026-07-04
JOB05342,Analytics Engineer,Mid,3.0,DataForge,Education,"Toronto, Canada",Yes,Full-time,"PyTorch, Power BI, Python, SQL, AWS",51-200,123000.0,58,2025-07-29
JOB05343,Junior Data Scientist,Entry,0.0,Fusion Analytics,Technology,Remote,Yes,Full-time,"Data Visualization, SQL, Statistics, Tableau, Excel, MLOps",51-200,71500.0,18,2025-09-03
JOB05344,AI Engineer,Mid,3.0,Nexora AI,Gaming,"Toronto, Canada",Yes,Full-time,"Machine Learning, NLP, Power BI, SQL",5000+,81000.0,15,2025-10-06
JOB05345,Staff AI Engineer,Senior,6.0,Silverline AI,E-commerce,Remote,Yes,Full-time,"Kubernetes, MLOps, Deep Learning, GCP, Docker",1-50,189000.0,71,2025-09-12
JOB05346,Data Engineer I,Entry,0.0,Corelytics,Gaming,"New York, USA",Yes,Full-time,"Statistics, SQL, Tableau",51-200,81500.0,23,2025-12-15
JOB05347,Analytics Engineer,Mid,3.0,Northstar Labs,Consulting,"London, UK",Yes,Full-time,"SQL, Python, NLP, Spark, TensorFlow, Airflow",1-50,139000.0,56,2026-03-08
JOB05348,BI Analyst,Entry,0.0,Bluewave Tech,Manufacturing,"New York, USA",Yes,Full-time,"Data Visualization, Statistics, Python, Excel",1-50,100500.0,57,2025-10-06
JOB05349,BI Analyst,Entry,0.0,Skyline Data Co,Consulting,Remote,Yes,Full-time,"Excel, SQL, Python, Tableau, Data Visualization",5000+,74500.0,82,2025-12-04
JOB05350,Data Engineer,Mid,3.0,Bluewave Tech,Finance,"London, UK",No,Full-time,"NLP, TensorFlow, Machine Learning, AWS, Python",1-50,120500.0,17,2025-11-27
JOB05351,AI Research Assistant,Entry,0.0,Bluewave Tech,Finance,"Austin, USA",No,Full-time,"Statistics, Python, SQL, Data Visualization, Tableau",1001-5000,60500.0,11,2025-10-05
JOB05352,Senior ML Engineer,Senior,6.0,Quantum Insight,Manufacturing,Remote,Yes,Full-time,"MLOps, Generative AI, NLP, Azure, GCP, R",1001-5000,192500.0,84,2026-02-05
JOB05353,Data Scientist,Mid,3.0,Quantum Insight,Automotive,"Berlin, Germany",No,Part-time,"Python, Machine Learning, Power BI, PyTorch, AWS",51-200,115000.0,10,2025-08-16
JOB05354,AI Research Assistant,Entry,0.0,Novacore AI,Education,Singapore,Yes,Full-time,"Data Visualization, Statistics, SQL, Python, Tableau, PyTorch",201-1000,65500.0,63,2025-09-04
JOB05355,Junior Data Scientist,Entry,0.0,Ironpeak Tech,E-commerce,"Austin, USA",Yes,Full-time,"SQL, Python, Tableau, Statistics, Data Visualization, GCP",51-200,77000.0,30,2026-04-07
JOB05356,Data Analyst,Entry,0.0,Quantum Insight,Technology,"Berlin, Germany",No,Part-time,"Data Visualization, Excel, Python",201-1000,76000.0,133,2025-10-07
JOB05357,Computer Vision Engineer,Mid,3.0,Clearline Systems,Manufacturing,"Sydney, Australia",No,Full-time,"NLP, SQL, Power BI, AWS, Deep Learning",1001-5000,132000.0,20,2026-02-13
JOB05358,Data Analyst,Entry,0.0,Meridian Software,Education,"Berlin, Germany",No,Full-time,"Statistics, Excel, SQL",51-200,64000.0,150,2025-09-18
JOB05359,Analytics Engineer,Mid,3.0,Nexora AI,Gaming,"Toronto, Canada",Yes,Full-time,"Spark, Python, TensorFlow",1001-5000,92000.0,48,2026-04-01
JOB05360,Data Engineer I,Entry,0.0,Nexora AI,Manufacturing,"Berlin, Germany",No,Full-time,"SQL, Tableau, Python, Spark",201-1000,58000.0,18,2025-09-19
JOB05361,ML Engineer I,Entry,0.0,DataForge,Manufacturing,"Toronto, Canada",No,Part-time,"Tableau, Excel, Data Visualization",201-1000,52000.0,59,2025-08-24
JOB05362,NLP Engineer,Mid,3.0,Horizon Cloud,Automotive,Remote,Yes,Full-time,"Python, TensorFlow, Deep Learning, NLP, Spark, GCP",51-200,86000.0,162,2025-09-26
JOB05363,Machine Learning Engineer,Mid,3.0,Novacore AI,Education,"Dublin, Ireland",No,Full-time,"AWS, SQL, Machine Learning, TensorFlow",51-200,109500.0,47,2026-02-20
JOB05364,Staff AI Engineer,Senior,6.0,Novacore AI,Technology,"Toronto, Canada",Yes,Full-time,"NLP, GCP, MLOps, Machine Learning",1-50,186500.0,43,2025-12-14
JOB05365,ML Engineer I,Entry,0.0,Northstar Labs,Technology,"Austin, USA",No,Full-time,"Python, SQL, Data Visualization, Tableau",1001-5000,63000.0,19,2026-05-24
JOB05366,AI Research Assistant,Entry,0.0,Meridian Software,Healthcare,"New York, USA",No,Contract,"Data Visualization, Excel, Tableau",201-1000,79500.0,38,2025-10-15
JOB05367,NLP Engineer,Mid,3.0,Orbital Systems,Telecommunications,Remote,Yes,Full-time,"Spark, Power BI, TensorFlow",201-1000,132000.0,63,2026-07-04
JOB05368,Lead Data Engineer,Senior,6.0,Pulse Robotics,Telecommunications,"San Francisco, USA",Yes,Full-time,"AWS, Computer Vision, LLMs, MLOps",51-200,238000.0,20,2026-05-27
JOB05369,ML Engineer I,Entry,0.0,Northstar Labs,Technology,"Bengaluru, India",No,Full-time,"Python, Statistics, SQL",1001-5000,33000.0,86,2025-10-01
JOB05370,Data Engineer,Mid,3.0,Fusion Analytics,Healthcare,"London, UK",Yes,Full-time,"Python, PyTorch, NLP, TensorFlow",1-50,95500.0,30,2025-12-07
JOB05371,Junior Data Scientist,Entry,0.0,DataForge,Finance,"Sydney, Australia",No,Contract,"SQL, Tableau, Data Visualization, Python",51-200,72500.0,60,2025-12-09
JOB05372,BI Analyst,Entry,0.0,Nexora AI,Telecommunications,"Dublin, Ireland",No,Full-time,"Excel, SQL, Tableau, Data Visualization, A/B Testing",5000+,84500.0,18,2025-07-25
JOB05373,Machine Learning Engineer,Mid,3.0,Quantum Insight,E-commerce,"Austin, USA",Yes,Part-time,"AWS, Spark, Deep Learning, Power BI, Excel",1001-5000,126500.0,30,2026-03-10
JOB05374,Data Scientist,Mid,3.0,DataForge,Telecommunications,"Bengaluru, India",No,Contract,"Spark, TensorFlow, NLP",1001-5000,41500.0,53,2026-06-22
JOB05375,VP of Machine Learning,Manager,10.0,Corelytics,Finance,"San Francisco, USA",No,Full-time,"Statistics, AWS, MLOps, Generative AI, A/B Testing",5000+,362500.0,41,2026-01-23
JOB05376,Analytics Engineer,Mid,3.0,Pulse Robotics,Automotive,"San Francisco, USA",Yes,Contract,"NLP, SQL, PyTorch, Deep Learning, Airflow",51-200,123000.0,57,2025-11-25
JOB05377,Principal Data Scientist,Senior,6.0,DataForge,Manufacturing,"New York, USA",No,Full-time,"NLP, AWS, Machine Learning, Generative AI, Kubernetes",1001-5000,204500.0,38,2025-10-15
JOB05378,Senior Data Scientist,Senior,6.0,Ironpeak Tech,Technology,"Berlin, Germany",No,Full-time,"Computer Vision, LLMs, AWS, Machine Learning",51-200,170500.0,11,2025-09-25
JOB05379,NLP Engineer,Mid,3.0,DataForge,Technology,"Sydney, Australia",No,Full-time,"Python, AWS, PyTorch, Machine Learning, TensorFlow",201-1000,132000.0,78,2026-06-02
JOB05380,Principal Data Scientist,Senior,6.0,Pulse Robotics,Consulting,Singapore,Yes,Full-time,"Deep Learning, MLOps, NLP, Computer Vision",5000+,150000.0,58,2025-07-13
JOB05381,Data Analyst,Entry,0.0,Meridian Software,Healthcare,"Toronto, Canada",No,Full-time,"Excel, Statistics, SQL, Data Visualization, Python",201-1000,66000.0,15,2025-08-18
JOB05382,Senior Data Scientist,Senior,6.0,Corelytics,Healthcare,"San Francisco, USA",No,Full-time,"Generative AI, MLOps, Azure, LLMs, Kubernetes",5000+,194500.0,21,2025-09-19
JOB05383,Staff AI Engineer,Senior,6.0,Pulse Robotics,Healthcare,"London, UK",No,Part-time,"Deep Learning, Machine Learning, Azure, MLOps, LLMs",1-50,209000.0,45,2026-02-09
JOB05384,Senior ML Engineer,Senior,6.0,Orbital Systems,Education,"Dublin, Ireland",No,Full-time,"AWS, Machine Learning, MLOps, Deep Learning, Power BI",201-1000,173000.0,20,2026-02-11
JOB05385,Junior Data Scientist,Entry,0.0,Zenith Data Group,Healthcare,"London, UK",Yes,Full-time,"Excel, Python, Statistics, Data Visualization, Tableau",201-1000,76500.0,11,2025-12-04
JOB05386,Data Analyst,Entry,0.0,Clearline Systems,Manufacturing,"Toronto, Canada",No,Full-time,"Statistics, Excel, Data Visualization, Python, Tableau",201-1000,59000.0,50,2025-08-28
JOB05387,Data Engineer I,Entry,0.0,Quantum Insight,Finance,Singapore,Yes,Full-time,"Python, Excel, Tableau, Statistics",51-200,87000.0,5,2026-02-04
JOB05388,Data Engineer I,Entry,0.0,Orbital Systems,Telecommunications,"Toronto, Canada",No,Full-time,"Excel, Python, SQL, Tableau",201-1000,69500.0,63,2025-10-29
JOB05389,Machine Learning Engineer,Mid,3.0,Corelytics,Healthcare,Remote,Yes,Full-time,"Power BI, SQL, PyTorch, A/B Testing",51-200,108500.0,114,2026-02-23
JOB05391,AI Research Assistant,Entry,0.0,Fusion Analytics,Healthcare,"Dublin, Ireland",No,Full-time,"Excel, Statistics, Data Visualization, SQL, Tableau",1001-5000,71500.0,7,2025-11-14
JOB05392,Data Analyst,Entry,0.0,Ironpeak Tech,Telecommunications,"New York, USA",No,Contract,"Python, Statistics, Data Visualization, Excel",1001-5000,76500.0,78,2026-06-13
JOB05393,Data Engineer,Mid,3.0,Zenith Data Group,Consulting,"New York, USA",Yes,Full-time,"Deep Learning, NLP, Python, Spark, PyTorch",5000+,118000.0,190,2025-08-29
JOB05394,Analytics Engineer,Mid,3.0,Fusion Analytics,Technology,Singapore,Yes,Full-time,"Deep Learning, Python, Spark",201-1000,135000.0,26,2025-08-01
JOB05395,Principal Data Scientist,Senior,6.0,DataForge,Manufacturing,"New York, USA",No,Full-time,"NLP, Computer Vision, AWS, GCP",1001-5000,220500.0,34,2026-04-07
JOB05396,Staff AI Engineer,Senior,6.0,Bluewave Tech,E-commerce,"Dublin, Ireland",No,Full-time,"Computer Vision, Azure, Generative AI, Kubernetes, Deep Learning",5000+,138000.0,49,2026-07-13
JOB05397,Computer Vision Engineer,Mid,3.0,Horizon Cloud,Education,Singapore,No,Full-time,"SQL, AWS, NLP, Power BI",1-50,115000.0,69,2025-10-09
JOB05398,AI Research Scientist,Senior,6.0,Pulse Robotics,Technology,"Berlin, Germany",No,Full-time,"Kubernetes, Machine Learning, LLMs",201-1000,139500.0,78,2025-07-18
JOB05399,BI Analyst,Entry,0.0,Vertex Analytics,Gaming,Remote,Yes,Full-time,"Excel, Python, Statistics, Tableau, Azure",5000+,74500.0,32,2026-07-07
JOB05400,Machine Learning Engineer,Mid,3.0,Atlas Intelligence,Consulting,"London, UK",Yes,Full-time,"NLP, Spark, SQL",201-1000,135000.0,88,2025-11-21
JOB05401,Senior Data Scientist,Senior,6.0,Ironpeak Tech,Automotive,"London, UK",Yes,Full-time,"Kubernetes, Machine Learning, Azure",1-50,168000.0,96,2025-08-20
JOB05402,Senior Data Scientist,Senior,6.0,Quantum Insight,Consulting,Remote,Yes,Full-time,"Kubernetes, Generative AI, Deep Learning, NLP",1001-5000,150000.0,28,2025-07-16
JOB05403,BI Analyst,Entry,0.0,Quantum Insight,E-commerce,"Dublin, Ireland",No,Full-time,"Tableau, Data Visualization, Excel, SQL",201-1000,63000.0,55,2025-12-16
JOB05404,ML Engineer I,Entry,0.0,Quantum Insight,Education,"London, UK",No,Full-time,"Statistics, Excel, SQL, Tableau, Data Visualization",201-1000,93500.0,17,2026-05-20
JOB05405,Machine Learning Engineer,Mid,3.0,Ironpeak Tech,Automotive,"London, UK",Yes,Contract,"Python, NLP, Power BI, Statistics",201-1000,127500.0,78,2025-10-26
JOB05406,Data Engineer I,Entry,0.0,Bright Path AI,Technology,"Dublin, Ireland",No,Full-time,"SQL, Statistics, Python",51-200,78500.0,51,2025-11-29
JOB05407,BI Analyst,Entry,0.0,Ironpeak Tech,Gaming,"Dublin, Ireland",No,Contract,"Python, Tableau, Data Visualization, SQL",51-200,79500.0,52,2026-05-19
JOB05408,Data Engineer,Mid,3.0,Horizon Cloud,Manufacturing,"Austin, USA",Yes,Full-time,"Python, Spark, Machine Learning, AWS",51-200,96500.0,117,2026-02-09
JOB05409,Principal Data Scientist,Senior,6.0,Silverline AI,Finance,"Berlin, Germany",No,Full-time,"GCP, Azure, Generative AI, Deep Learning, NLP",201-1000,136500.0,81,2025-11-24
JOB05410,Machine Learning Engineer,Mid,3.0,Clearline Systems,E-commerce,"London, UK",No,Full-time,"Machine Learning, PyTorch, NLP, Spark",1001-5000,144000.0,11,2026-01-17
JOB05411,Data Scientist,Mid,3.0,Bluewave Tech,Finance,"Bengaluru, India",No,Full-time,"SQL, TensorFlow, Deep Learning",1-50,60000.0,44,2025-10-03
JOB05412,Data Scientist,Mid,3.0,Quantum Insight,Automotive,"New York, USA",No,Full-time,"NLP, Power BI, SQL",51-200,121500.0,13,2025-08-22
JOB05413,Junior Data Scientist,Entry,0.0,Novacore AI,Gaming,"Sydney, Australia",No,Full-time,"Statistics, Python, SQL",201-1000,79000.0,40,2025-07-18
JOB05414,Senior Data Scientist,Senior,6.0,Fusion Analytics,Automotive,"Bengaluru, India",No,Full-time,"Computer Vision, LLMs, Azure, Python",51-200,91000.0,94,2026-03-31
JOB05415,AI Engineer,Mid,3.0,Clearline Systems,E-commerce,"Dublin, Ireland",No,Full-time,"AWS, TensorFlow, Python, Deep Learning, Azure",201-1000,130500.0,15,2025-12-10
JOB05417,Data Scientist,Mid,3.0,Northstar Labs,Telecommunications,"Austin, USA",No,Contract,"PyTorch, Python, Deep Learning, Power BI, SQL",51-200,140000.0,51,2026-07-07
